order_id,customer_id,order_date,order_timestamp,status,payment_method,shipping_city,shipping_state,shipping_zip,subtotal,shipping_cost,tax,total
7905,3235,2023-11-24,2023-11-24 19:51:52,completed,apple_pay,South Pamelaland,NJ,60540,1330.85,0.0,97.49,1428.34
7906,7456,2024-01-18,2024-01-18 12:19:02,returned,credit_card,East Kimberlyport,NE,04537,1180.44,0.0,108.1,1288.54
7907,8633,2023-03-25,2023-03-25 18:26:09,cancelled,google_pay,New Robertmouth,UT,69588,138.19,0.0,13.32,151.51
7908,3235,2023-11-28,2023-11-28 17:13:00,completed,credit_card,South Pamelaland,NJ,60540,34.94,8.92,1.93,45.79
7909,10236,2023-08-22,2023-08-22 08:31:32,completed,debit_card,Ruizmouth,MD,82213,42.52,9.08,3.76,55.36
7910,7381,2024-11-12,2024-11-12 13:22:09,returned,paypal,Port Jennifer,MD,59045,333.1,0.0,31.97,365.07
7911,6101,2024-02-16,2024-02-16 16:55:20,shipped,paypal,New Jared,MT,05644,1764.67,0.0,118.5,1883.17
7912,3235,2023-04-14,2023-04-14 19:43:02,delivered,credit_card,South Pamelaland,NJ,60540,1002.31,0.0,82.31,1084.62
7913,899,2023-01-04,2023-01-04 14:30:00,completed,credit_card,Lake Courtneyhaven,IL,70411,3109.52,0.0,308.83,3418.35
7914,7012,2023-07-18,2023-07-18 20:44:08,completed,credit_card,Port Craigside,CO,13534,483.58,0.0,30.33,513.91
7915,6191,2023-07-23,2023-07-23 04:04:29,delivered,paypal,Port Stephanie,WY,60465,4309.18,0.0,427.93,4737.11
7916,7940,2023-10-27,2023-10-27 12:38:31,refunded,debit_card,Deborahstad,MD,59485,227.13,0.0,11.54,238.67
7917,8551,2023-04-06,2023-04-06 16:13:35,completed,credit_card,New Ericmouth,VA,93449,266.61,0.0,25.09,291.7
7918,4871,2023-11-18,2023-11-18 07:45:38,shipped,credit_card,East Annaport,HI,91855,94.91,0.0,7.33,102.24
7919,3235,2024-05-21,2024-05-21 12:43:46,shipped,debit_card,South Pamelaland,NJ,60540,1977.2,0.0,180.26,2157.46
7920,3235,2024-06-15,2024-06-15 10:34:23,completed,paypal,South Pamelaland,NJ,60540,768.21,0.0,40.28,808.49
7921,5029,2023-11-29,2023-11-29 20:31:18,completed,paypal,Harrisstad,VI,83497,240.85,0.0,12.27,253.12
7922,11075,2023-09-14,2023-09-14 20:07:52,completed,debit_card,Gordonfort,WI,76655,704.43,0.0,62.5,766.93
7923,10130,2024-11-25,2024-11-25 20:45:39,returned,paypal,North Danielborough,MD,98002,18.17,5.87,1.31,25.35
7924,3235,2024-05-21,2024-05-21 12:22:29,cancelled,paypal,South Pamelaland,NJ,60540,1666.03,0.0,105.26,1771.29
7925,438,2023-12-10,2023-12-10 09:25:56,delivered,gift_card,Conwaytown,WI,31227,372.36,0.0,19.21,391.57
7926,3235,2024-09-30,2024-09-30 09:16:16,shipped,apple_pay,South Pamelaland,NJ,60540,1343.83,0.0,125.13,1468.96
7927,3472,2024-03-06,2024-03-06 23:12:36,completed,credit_card,Camachomouth,GU,43951,57.44,0.0,4.42,61.86
7928,7853,2023-05-25,2023-05-25 12:02:30,cancelled,gift_card,West Erinton,AK,60499,126.99,0.0,10.58,137.57
7929,10236,2023-10-15,2023-10-15 12:09:56,delivered,paypal,Ruizmouth,MD,82213,146.55,0.0,14.24,160.79
7930,9796,2023-12-23,2023-12-23 07:08:23,delivered,credit_card,Port Dianestad,OK,24371,473.76,0.0,39.12,512.88
7931,172,2024-02-02,2024-02-02 19:40:43,completed,credit_card,Townsendborough,KY,07456,415.04,0.0,32.66,447.7
7932,3856,2024-11-20,2024-11-20 14:23:57,pending,credit_card,Clarkport,WI,35088,1580.29,0.0,138.86,1719.15
7933,1385,2023-09-02,2023-09-02 12:04:43,delivered,google_pay,Ortizhaven,MN,67585,2509.18,0.0,238.6,2747.78
7934,3235,2023-11-12,2023-11-12 13:25:53,completed,paypal,South Pamelaland,NJ,60540,155.94,0.0,12.51,168.45
7935,7079,2023-01-21,2023-01-21 10:58:22,cancelled,debit_card,Stricklandville,VA,67126,116.84,0.0,9.05,125.89
7936,3802,2023-12-03,2023-12-03 10:41:53,shipped,debit_card,East Donald,MH,10135,856.92,0.0,58.81,915.73
7937,4668,2024-01-27,2024-01-27 16:28:35,completed,debit_card,North Allison,AS,04016,3210.41,0.0,220.18,3430.59
7938,604,2024-11-22,2024-11-22 20:18:26,cancelled,debit_card,Wesleybury,AK,01840,2122.71,0.0,203.06,2325.77
7939,133,2023-09-28,2023-09-28 22:39:58,shipped,debit_card,Robertberg,ME,01884,226.9,0.0,14.7,241.6
7940,9560,2024-02-09,2024-02-09 15:12:40,completed,credit_card,Mcbrideton,AZ,51648,2274.39,0.0,153.17,2427.56
7941,2946,2023-10-05,2023-10-05 12:37:28,cancelled,credit_card,Rubenport,OK,89236,1417.7,0.0,84.19,1501.89
7942,7139,2023-12-13,2023-12-13 17:02:08,completed,apple_pay,West Sarahville,MI,86577,350.3,0.0,33.22,383.52
7943,172,2023-09-10,2023-09-10 17:12:33,cancelled,debit_card,Townsendborough,KY,07456,645.84,0.0,62.11,707.95
7944,7869,2023-01-01,2023-01-01 12:40:42,delivered,paypal,Jennifermouth,MD,18740,2171.46,0.0,194.54,2366.0
7945,6265,2023-05-04,2023-05-04 02:53:16,returned,gift_card,Laurafurt,CO,21136,3054.58,0.0,283.21,3337.79
7946,3235,2024-10-22,2024-10-22 19:56:03,pending,credit_card,South Pamelaland,NJ,60540,1339.46,0.0,72.36,1411.82
7947,9528,2023-06-27,2023-06-27 09:03:30,delivered,paypal,Carlview,CO,17007,231.59,0.0,20.07,251.66
7948,10268,2023-12-07,2023-12-07 18:02:17,delivered,apple_pay,New Jason,KY,02780,229.1,0.0,16.58,245.68
7949,3235,2024-11-30,2024-11-30 10:12:31,shipped,paypal,South Pamelaland,NJ,60540,149.9,0.0,10.27,160.17
7950,2876,2024-09-28,2024-09-28 12:44:05,shipped,credit_card,Mccallbury,WV,33555,1294.38,0.0,93.33,1387.71
7951,2243,2023-09-11,2023-09-11 19:36:10,delivered,debit_card,Lake Robinside,ND,19060,70.92,0.0,6.38,77.3
7952,3944,2023-10-12,2023-10-12 18:21:00,pending,debit_card,Davidburgh,ID,80212,1418.48,0.0,125.16,1543.64
7953,10902,2024-10-18,2024-10-18 09:32:58,pending,apple_pay,Sarahmouth,RI,57806,56.7,0.0,4.9,61.6
7954,3664,2024-07-04,2024-07-04 13:58:02,completed,debit_card,Roberthaven,IN,18608,5958.7,0.0,471.7,6430.4
7955,5312,2024-02-02,2024-02-02 08:36:21,returned,debit_card,Ericstad,ID,11962,98.8,0.0,6.07,104.87
7956,8971,2024-11-26,2024-11-26 12:00:25,completed,debit_card,Brettchester,DE,11419,1082.34,0.0,100.49,1182.83
7957,10130,2024-11-24,2024-11-24 10:41:50,completed,credit_card,North Danielborough,MD,98002,7.78,8.79,0.72,17.29
7958,10221,2024-08-05,2024-08-05 09:18:01,cancelled,debit_card,Lake Julie,ID,42012,879.23,0.0,87.69,966.92
7959,7145,2024-01-31,2024-01-31 17:01:46,returned,credit_card,Rodriguezmouth,WA,76707,39.97,8.68,2.09,50.74
7960,7286,2023-12-16,2023-12-16 04:15:42,completed,credit_card,North Anthony,AR,62616,2023.74,0.0,120.16,2143.9
7961,3235,2024-01-08,2024-01-08 19:24:56,completed,credit_card,South Pamelaland,NJ,60540,1857.35,0.0,100.34,1957.69
7962,10740,2024-08-17,2024-08-17 20:46:58,shipped,paypal,Leachshire,PR,48701,826.08,0.0,51.25,877.33
7963,976,2023-09-11,2023-09-11 20:07:25,completed,credit_card,Charlesview,OH,37132,506.93,0.0,44.29,551.22
7964,924,2023-02-19,2023-02-19 12:23:38,completed,credit_card,East Melissa,PW,39739,2777.83,0.0,227.39,3005.22
7965,8143,2024-11-26,2024-11-26 19:12:25,delivered,credit_card,East Richardtown,WI,42211,161.14,0.0,12.18,173.32
7966,3235,2023-02-10,2023-02-10 10:48:57,shipped,gift_card,South Pamelaland,NJ,60540,194.47,0.0,10.31,204.78
7967,8815,2023-06-20,2023-06-20 13:44:14,delivered,credit_card,Laurieshire,AZ,82779,1107.65,0.0,105.41,1213.06
7968,3235,2024-09-21,2024-09-21 11:44:02,completed,credit_card,South Pamelaland,NJ,60540,882.99,0.0,65.77,948.76
7969,3235,2023-12-08,2023-12-08 13:14:27,delivered,gift_card,South Pamelaland,NJ,60540,2442.76,0.0,128.19,2570.95
7970,4891,2023-07-10,2023-07-10 09:52:57,completed,apple_pay,Port Nicholas,NJ,20964,170.26,0.0,12.15,182.41
7971,137,2024-08-04,2024-08-04 10:52:56,completed,google_pay,Howardberg,KS,05676,1594.86,0.0,145.66,1740.52
7972,3235,2024-05-01,2024-05-01 19:59:01,shipped,credit_card,South Pamelaland,NJ,60540,645.63,0.0,59.99,705.62
7973,8257,2023-12-16,2023-12-16 19:10:54,completed,debit_card,East Scottbury,ME,70118,1290.2,0.0,127.21,1417.41
7974,1567,2024-10-22,2024-10-22 18:50:14,shipped,paypal,Lake Brandon,MI,00882,493.53,0.0,42.32,535.85
7975,3235,2024-10-04,2024-10-04 12:36:39,completed,credit_card,South Pamelaland,NJ,60540,86.89,0.0,7.47,94.36
7976,9571,2023-11-25,2023-11-25 12:08:04,completed,credit_card,Jasminefurt,MI,29852,55.52,0.0,3.36,58.88
7977,1274,2024-03-12,2024-03-12 09:56:37,completed,credit_card,Schmidtburgh,WY,69883,1178.72,0.0,66.66,1245.38
7978,827,2024-11-12,2024-11-12 09:13:36,shipped,credit_card,Donnahaven,NH,69519,1508.22,0.0,139.73,1647.95
7979,10002,2023-11-14,2023-11-14 19:06:43,completed,paypal,Kylebury,TX,90566,467.82,0.0,40.38,508.2
7980,5836,2023-06-14,2023-06-14 00:20:24,delivered,paypal,Susanview,MS,62411,1966.51,0.0,139.98,2106.49
7981,9970,2024-12-11,2024-12-11 10:57:31,completed,google_pay,Lake Brianborough,WY,32689,153.79,0.0,12.21,166.0
7982,3235,2024-12-15,2024-12-15 12:06:09,completed,debit_card,South Pamelaland,NJ,60540,922.77,0.0,88.75,1011.52
7983,9337,2024-12-10,2024-12-10 16:43:38,shipped,apple_pay,Burnsbury,NH,73220,486.24,0.0,45.47,531.71
7984,10728,2023-08-07,2023-08-07 19:57:22,completed,paypal,Tateville,ID,81718,197.36,0.0,13.83,211.19
7985,9169,2023-11-15,2023-11-15 09:35:45,completed,google_pay,Port Michellefort,AL,81226,85.67,0.0,4.5,90.17
7986,3951,2024-12-19,2024-12-19 11:17:30,delivered,debit_card,Brianbury,OR,90773,148.83,0.0,11.78,160.61
7987,172,2024-05-06,2024-05-06 06:24:14,cancelled,debit_card,Townsendborough,KY,07456,232.22,0.0,13.79,246.01
7988,6417,2024-06-16,2024-06-16 15:18:26,returned,debit_card,Leemouth,KY,50228,242.56,0.0,12.79,255.35
7989,10236,2023-09-19,2023-09-19 15:37:28,shipped,debit_card,Ruizmouth,MD,82213,1873.56,0.0,93.85,1967.41
7990,9577,2024-05-30,2024-05-30 04:52:50,completed,debit_card,Jamieview,MH,85298,99.52,0.0,8.92,108.44
7991,2875,2023-06-05,2023-06-05 01:13:53,delivered,debit_card,Elliottview,CO,81816,597.46,0.0,52.71,650.17
7992,5635,2023-10-04,2023-10-04 10:05:29,completed,paypal,North Kimberlyville,NJ,37058,516.73,0.0,44.0,560.73
7993,8122,2023-06-09,2023-06-09 18:29:55,completed,credit_card,East Rachelchester,KY,54507,3631.75,0.0,193.47,3825.22
7994,1347,2023-11-02,2023-11-02 21:53:39,completed,paypal,North Jill,CT,16192,3604.45,0.0,190.14,3794.59
7995,3956,2023-07-25,2023-07-25 09:36:32,delivered,credit_card,New Joseph,NM,66644,764.63,0.0,42.78,807.41
7996,9069,2024-07-03,2024-07-03 11:37:26,delivered,credit_card,South Georgeland,ID,88766,816.86,0.0,56.97,873.83
7997,7642,2024-07-19,2024-07-19 17:37:31,shipped,credit_card,North Sandra,ID,32928,451.82,0.0,36.05,487.87
7998,494,2023-12-26,2023-12-26 10:30:13,delivered,credit_card,South Jennifer,MH,00556,2705.58,0.0,262.85,2968.43
7999,8200,2023-12-18,2023-12-18 08:32:44,delivered,debit_card,East Laurenfurt,LA,73228,1177.38,0.0,90.3,1267.68
8000,2638,2024-02-02,2024-02-02 07:58:50,returned,apple_pay,Lake Lisa,NY,91057,594.42,0.0,40.38,634.8
8001,4211,2024-10-10,2024-10-10 19:30:43,returned,google_pay,Perezshire,DE,22063,186.68,0.0,11.15,197.83
8002,8028,2024-11-29,2024-11-29 12:08:30,completed,debit_card,Patriciaport,UT,98932,317.08,0.0,25.03,342.11
8003,1979,2023-02-23,2023-02-23 21:44:26,returned,debit_card,Ruizfurt,VA,39236,151.29,0.0,8.42,159.71
8004,172,2023-08-18,2023-08-18 17:13:59,completed,credit_card,Townsendborough,KY,07456,583.0,0.0,32.23,615.23
8005,6978,2023-07-08,2023-07-08 16:02:35,shipped,paypal,Victorstad,NE,74407,63.07,0.0,4.72,67.79
8006,1862,2023-01-31,2023-01-31 14:04:02,completed,credit_card,North Johnfort,NY,58812,603.3,0.0,56.75,660.05
8007,6101,2023-12-08,2023-12-08 08:26:31,shipped,debit_card,New Jared,MT,05644,205.58,0.0,11.19,216.77
8008,8257,2023-03-04,2023-03-04 21:58:54,shipped,google_pay,East Scottbury,ME,70118,533.97,0.0,43.01,576.98
8009,6736,2024-01-06,2024-01-06 16:11:38,completed,apple_pay,East Daniel,ME,89978,97.71,0.0,8.67,106.38
8010,9863,2024-03-30,2024-03-30 08:07:01,completed,paypal,Melissaville,ND,84454,95.58,0.0,6.51,102.09
8011,3235,2024-10-03,2024-10-03 08:52:33,delivered,paypal,South Pamelaland,NJ,60540,492.57,0.0,41.7,534.27
8012,6580,2023-01-27,2023-01-27 19:32:49,completed,credit_card,North Jennifermouth,CA,43565,724.41,0.0,61.97,786.38
8013,4400,2023-02-23,2023-02-23 11:54:57,delivered,debit_card,Leonborough,AR,02121,694.77,0.0,35.3,730.07
8014,3235,2024-03-03,2024-03-03 10:40:17,completed,credit_card,South Pamelaland,NJ,60540,431.8,0.0,33.43,465.23
8015,2926,2023-05-06,2023-05-06 18:25:29,completed,gift_card,New Nathanfurt,GU,07412,200.98,0.0,19.36,220.34
8016,855,2023-08-23,2023-08-23 19:51:49,cancelled,apple_pay,Brooksmouth,TX,03563,1160.04,0.0,87.82,1247.86
8017,3235,2023-12-22,2023-12-22 18:43:53,completed,apple_pay,South Pamelaland,NJ,60540,2037.9,0.0,102.06,2139.96
8018,3235,2023-12-27,2023-12-27 08:10:29,cancelled,apple_pay,South Pamelaland,NJ,60540,283.14,0.0,16.64,299.78
8019,2690,2024-06-08,2024-06-08 18:48:06,completed,credit_card,New Andrew,MA,98449,1775.44,0.0,162.29,1937.73
8020,3472,2023-07-10,2023-07-10 16:22:37,delivered,apple_pay,Camachomouth,GU,43951,203.3,0.0,13.44,216.74
8021,3235,2024-11-28,2024-11-28 18:25:59,delivered,apple_pay,South Pamelaland,NJ,60540,184.46,0.0,15.93,200.39
8022,11519,2024-11-29,2024-11-29 19:01:51,refunded,credit_card,East Kenneth,MI,56357,1816.89,0.0,160.21,1977.1
8023,3363,2023-04-25,2023-04-25 20:35:24,shipped,paypal,New Denisestad,OR,51647,388.6,0.0,37.99,426.59
8024,8686,2023-11-30,2023-11-30 11:44:28,delivered,credit_card,East Allison,NV,73575,37.76,4.87,2.52,45.15
8025,6917,2023-06-05,2023-06-05 14:16:45,completed,gift_card,East Rebekah,VA,61184,1725.9,0.0,106.38,1832.28
8026,832,2024-03-03,2024-03-03 17:11:04,completed,credit_card,East Laura,AS,73921,166.55,0.0,15.35,181.9
8027,11281,2023-11-15,2023-11-15 13:30:45,delivered,paypal,East Kristenmouth,KS,25865,1048.2,0.0,69.56,1117.76
8028,3235,2023-12-10,2023-12-10 13:23:02,shipped,apple_pay,South Pamelaland,NJ,60540,269.85,0.0,25.11,294.96
8029,3776,2023-04-22,2023-04-22 13:04:55,completed,debit_card,Nicholefort,MA,58954,1637.76,0.0,103.63,1741.39
8030,3235,2024-09-27,2024-09-27 12:25:57,pending,paypal,South Pamelaland,NJ,60540,370.29,0.0,24.51,394.8
8031,11343,2023-12-22,2023-12-22 11:24:55,delivered,paypal,Port Susan,AZ,37457,876.36,0.0,87.63,963.99
8032,4562,2023-12-27,2023-12-27 08:25:08,returned,apple_pay,North Kaylaborough,GU,93169,2407.12,0.0,132.29,2539.41
8033,8102,2023-09-29,2023-09-29 12:58:57,delivered,paypal,Washingtonbury,RI,99561,410.95,0.0,32.74,443.69
8034,9716,2024-12-05,2024-12-05 21:33:39,refunded,credit_card,Kellyfort,MT,42744,13.66,5.07,1.07,19.8
8035,3838,2023-02-02,2023-02-02 06:47:45,returned,apple_pay,Gonzalezport,PR,41610,25.54,7.36,2.48,35.38
8036,3956,2024-02-28,2024-02-28 11:48:58,completed,google_pay,New Joseph,NM,66644,1697.68,0.0,92.61,1790.29
8037,3406,2023-11-22,2023-11-22 14:54:47,returned,debit_card,Anthonymouth,IN,23021,289.71,0.0,23.35,313.06
8038,9669,2024-06-09,2024-06-09 11:38:23,completed,debit_card,West Matthew,MH,37199,125.34,0.0,12.0,137.34
8039,3235,2024-02-07,2024-02-07 19:56:05,cancelled,credit_card,South Pamelaland,NJ,60540,83.8,0.0,4.85,88.65
8040,7667,2024-12-09,2024-12-09 19:23:06,delivered,debit_card,Walkerchester,TX,94953,934.29,0.0,66.59,1000.88
8041,1748,2024-12-11,2024-12-11 01:50:01,cancelled,paypal,North Oscarfort,PR,70636,545.09,0.0,48.6,593.69
8042,6101,2023-10-05,2023-10-05 16:19:02,delivered,debit_card,New Jared,MT,05644,387.41,0.0,22.2,409.61
8043,6721,2023-04-07,2023-04-07 10:59:27,cancelled,credit_card,Robinsonshire,WI,01381,356.01,0.0,29.03,385.04
8044,9990,2023-12-22,2023-12-22 11:37:23,delivered,apple_pay,Port Timothy,IA,09314,518.1,0.0,37.73,555.83
8045,11316,2023-06-29,2023-06-29 12:57:20,delivered,credit_card,Johnsonside,NE,65818,267.73,0.0,21.62,289.35
8046,11840,2024-12-01,2024-12-01 20:32:07,cancelled,paypal,Caitlynview,MD,92288,1147.67,0.0,76.64,1224.31
8047,11250,2023-09-14,2023-09-14 14:14:54,delivered,credit_card,East Maryburgh,ME,43122,76.46,0.0,3.85,80.31
8048,4400,2023-03-02,2023-03-02 10:49:47,delivered,gift_card,Leonborough,AR,02121,63.1,0.0,5.41,68.51
8049,9428,2023-11-11,2023-11-11 17:56:06,shipped,credit_card,East Bobby,VI,39389,3996.82,0.0,387.12,4383.94
8050,6101,2024-01-12,2024-01-12 10:37:18,completed,paypal,New Jared,MT,05644,54.77,0.0,5.45,60.22
8051,3802,2023-11-03,2023-11-03 18:31:28,returned,credit_card,East Donald,MH,10135,191.99,0.0,13.03,205.02
8052,11519,2023-11-20,2023-11-20 17:40:32,delivered,apple_pay,East Kenneth,MI,56357,590.86,0.0,58.94,649.8
8053,5372,2023-10-09,2023-10-09 20:28:49,completed,credit_card,New Dianaside,VI,83980,2842.57,0.0,223.35,3065.92
8054,3195,2024-12-06,2024-12-06 13:21:37,refunded,paypal,Brandihaven,OR,86861,177.69,0.0,16.84,194.53
8055,7211,2023-11-23,2023-11-23 12:55:00,delivered,debit_card,Port Austinfort,CT,50585,259.4,0.0,21.79,281.19
8056,7653,2023-06-19,2023-06-19 16:00:10,returned,credit_card,Rodriguezfurt,WA,89075,330.74,0.0,31.27,362.01
8057,5847,2023-05-08,2023-05-08 10:06:15,pending,debit_card,Port Allisonberg,DC,64024,358.48,0.0,33.16,391.64
8058,175,2023-08-20,2023-08-20 18:14:46,shipped,paypal,North Vickiehaven,AZ,56298,3.74,8.18,0.24,12.16
8059,6037,2023-07-02,2023-07-02 16:17:38,completed,paypal,Allisonmouth,AS,84127,419.51,0.0,29.83,449.34
8060,659,2024-11-06,2024-11-06 18:49:53,completed,credit_card,Goodmanside,VT,36912,626.47,0.0,54.51,680.98
8061,5266,2023-11-25,2023-11-25 22:38:11,delivered,credit_card,Lake Lisastad,NY,97799,146.3,0.0,7.85,154.15
8062,5231,2024-06-19,2024-06-19 08:15:11,delivered,debit_card,Robertberg,HI,62454,37.19,8.14,2.73,48.06
8063,11940,2024-11-23,2024-11-23 15:31:08,pending,credit_card,Port Amy,IL,45519,338.73,0.0,21.78,360.51
8064,1319,2024-11-20,2024-11-20 09:22:46,completed,paypal,Sharonmouth,MO,03256,283.13,0.0,24.88,308.01
8065,10236,2024-07-09,2024-07-09 22:28:46,delivered,credit_card,Ruizmouth,MD,82213,787.06,0.0,67.79,854.85
8066,8087,2023-10-31,2023-10-31 17:41:50,delivered,credit_card,Port Laurachester,NC,99650,198.84,0.0,10.64,209.48
8067,536,2023-10-28,2023-10-28 10:10:24,delivered,credit_card,Williamsburgh,MS,80079,131.46,0.0,11.78,143.24
8068,11002,2024-09-10,2024-09-10 11:34:48,completed,gift_card,North Kevin,UT,95113,4449.31,0.0,302.42,4751.73
8069,10888,2024-03-04,2024-03-04 09:01:02,pending,apple_pay,Kathleenshire,CT,29954,311.66,0.0,16.24,327.9
8070,1040,2023-04-28,2023-04-28 18:40:20,refunded,debit_card,Allenmouth,PW,41069,690.41,0.0,51.59,742.0
8071,8729,2024-03-19,2024-03-19 20:49:33,refunded,debit_card,New Dawnport,NV,32428,521.43,0.0,51.03,572.46
8072,11955,2024-10-17,2024-10-17 18:20:34,completed,credit_card,Herreraton,OH,83048,2688.88,0.0,160.31,2849.19
8073,3312,2024-02-28,2024-02-28 16:01:39,refunded,debit_card,Moraleschester,KY,15512,2238.59,0.0,126.92,2365.51
8074,7031,2023-06-03,2023-06-03 16:28:30,delivered,credit_card,Marthaville,AR,87680,518.95,0.0,48.22,567.17
8075,5816,2023-06-08,2023-06-08 03:16:11,completed,gift_card,New Jeffreystad,MA,08315,119.94,0.0,7.64,127.58
8076,1989,2023-04-25,2023-04-25 11:11:22,delivered,gift_card,New James,IN,27248,1043.96,0.0,98.55,1142.51
8077,1601,2024-01-04,2024-01-04 12:14:18,completed,credit_card,Burtonhaven,MH,97304,2641.19,0.0,245.7,2886.89
8078,7005,2023-11-26,2023-11-26 14:37:38,delivered,apple_pay,Moralesfort,FL,99534,1119.38,0.0,61.31,1180.69
8079,3235,2024-11-26,2024-11-26 12:53:32,completed,credit_card,South Pamelaland,NJ,60540,2371.14,0.0,166.16,2537.3
8080,9587,2023-07-31,2023-07-31 17:39:59,returned,paypal,North Mark,PR,19941,842.71,0.0,80.92,923.63
8081,3235,2024-10-26,2024-10-26 12:28:52,delivered,credit_card,South Pamelaland,NJ,60540,3520.99,0.0,200.34,3721.33
8082,2285,2023-09-14,2023-09-14 18:10:09,completed,credit_card,Petersonberg,MD,61878,819.26,0.0,58.93,878.19
8083,10552,2023-10-12,2023-10-12 14:16:21,shipped,credit_card,Christopherton,CT,27409,319.37,0.0,29.08,348.45
8084,3235,2023-01-24,2023-01-24 19:35:02,completed,debit_card,South Pamelaland,NJ,60540,1447.85,0.0,112.94,1560.79
8085,3240,2023-02-04,2023-02-04 12:49:56,shipped,apple_pay,South Gary,IL,02859,279.13,0.0,16.3,295.43
8086,2773,2023-07-10,2023-07-10 06:52:27,completed,apple_pay,North Michael,WA,91183,836.87,0.0,49.04,885.91
8087,3261,2023-02-14,2023-02-14 13:01:58,delivered,credit_card,Port Seth,NV,98779,335.24,0.0,31.9,367.14
8088,6605,2024-09-10,2024-09-10 14:46:43,refunded,google_pay,Kellyview,KS,22034,421.68,0.0,30.39,452.07
8089,3849,2023-10-20,2023-10-20 10:47:48,delivered,credit_card,North Geoffrey,RI,04224,404.5,0.0,31.48,435.98
8090,5750,2024-05-19,2024-05-19 08:54:34,completed,credit_card,Port Michelemouth,FM,72784,362.4,0.0,29.5,391.9
8091,3235,2024-07-11,2024-07-11 19:47:08,shipped,paypal,South Pamelaland,NJ,60540,149.87,0.0,10.14,160.01
8092,7264,2024-05-24,2024-05-24 18:57:32,cancelled,google_pay,Smithbury,AK,87291,308.19,0.0,22.35,330.54
8093,11953,2023-10-22,2023-10-22 06:15:28,delivered,credit_card,Philipport,NV,63328,203.41,0.0,18.55,221.96
8094,9169,2024-02-28,2024-02-28 07:29:13,delivered,paypal,Port Michellefort,AL,81226,2550.09,0.0,217.98,2768.07
8095,2818,2023-06-14,2023-06-14 16:44:27,shipped,credit_card,New Susan,MI,60547,2138.93,0.0,108.43,2247.36
8096,7483,2024-08-23,2024-08-23 11:06:48,delivered,paypal,Daniellestad,DE,13434,466.43,0.0,29.18,495.61
8097,2094,2024-07-23,2024-07-23 08:41:40,completed,google_pay,East Kevinchester,MA,59584,15.91,4.9,1.56,22.37
8098,10956,2023-04-16,2023-04-16 15:17:50,completed,credit_card,Nicholasport,NH,23410,292.47,0.0,21.59,314.06
8099,3319,2023-11-19,2023-11-19 11:30:47,shipped,credit_card,Johnsonton,GU,42035,945.87,0.0,62.25,1008.12
8100,4777,2023-03-23,2023-03-23 14:01:16,delivered,google_pay,South Michael,SC,78268,519.1,0.0,50.51,569.61
8101,7246,2024-12-11,2024-12-11 12:16:58,completed,credit_card,South Jeromeburgh,RI,38760,550.65,0.0,29.25,579.9
8102,847,2023-01-22,2023-01-22 21:26:33,completed,debit_card,Ramosmouth,NM,79089,329.65,0.0,21.49,351.14
8103,4882,2023-12-01,2023-12-01 20:04:48,cancelled,paypal,Hannahview,MO,91722,160.19,0.0,13.05,173.24
8104,3235,2023-11-25,2023-11-25 16:04:21,completed,credit_card,South Pamelaland,NJ,60540,166.55,0.0,13.15,179.7
8105,3956,2023-07-20,2023-07-20 12:07:13,completed,credit_card,New Joseph,NM,66644,466.36,0.0,44.0,510.36
8106,95,2023-01-09,2023-01-09 07:17:47,delivered,google_pay,Port Justinside,FM,45572,293.88,0.0,28.59,322.47
